timestamp,sensor_id,location,latitude,longitude,pm25_ugm3,pm10_ugm3,co_mgm3,no2_ugm3,no_ugm3,nox_ugm3,so2_ugm3,o3_ugm3,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,pressure_hpa,solar_radiation_wm2,rainfall_mmhr,aqi,aqi_category,sensor_status
2025-04-26 07:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,109.5,158.0,1.228,31.0,22.1,56.1,25.1,22.9,24.9,16.0,3.65,199.0,1001.2,119.8,0.0,179.0,Unhealthy,Online
2025-04-26 09:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,62.6,116.3,1.277,88.8,20.8,111.5,36.8,46.2,24.4,34.0,3.36,288.0,1004.2,397.0,0.86,155.0,Unhealthy,Online
2025-04-26 12:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,50.5,67.0,1.027,20.8,11.5,32.4,36.0,39.6,18.2,80.2,1.7,251.4,1001.5,629.6,0.0,138.0,Unhealthy for Sensitive Groups,Online
2025-04-26 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,48.8,91.0,1.386,60.5,5.4,69.9,13.5,29.3,29.5,40.0,1.36,75.6,1007.6,651.0,0.0,134.0,Unhealthy for Sensitive Groups,Online
2025-04-26 17:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,81.8,107.9,1.906,31.9,24.8,56.7,39.4,33.6,31.9,52.3,2.57,349.9,1011.0,345.4,0.0,165.0,Unhealthy,Online
2025-04-26 18:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,49.8,87.6,0.545,95.3,31.3,129.3,26.5,17.8,29.2,36.2,2.75,31.4,1013.4,140.4,0.0,136.0,Unhealthy for Sensitive Groups,Online
2025-04-26 21:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,18.3,24.8,1.092,42.3,9.6,54.5,22.3,32.4,26.3,43.9,2.65,272.5,1020.5,0.0,0.0,64.0,Moderate,Online
2025-04-26 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,42.7,63.0,0.988,47.5,9.6,58.9,28.6,39.5,28.8,43.8,1.87,318.4,1016.2,27.3,0.0,119.0,Unhealthy for Sensitive Groups,Online
2025-04-27 00:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,25.3,45.7,2.085,38.4,12.8,51.3,34.4,14.6,30.1,56.3,5.15,104.8,1010.1,45.1,0.0,79.0,Moderate,Online
2025-04-27 05:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,26.9,40.3,1.521,41.8,35.9,80.8,13.4,44.4,28.2,50.7,1.9,241.8,993.3,0.0,0.0,82.0,Moderate,Online
2025-04-27 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,46.9,77.8,1.115,41.7,13.0,58.2,16.2,13.5,24.9,44.4,3.26,3.7,1006.0,0.0,0.0,129.0,Unhealthy for Sensitive Groups,Online
2025-04-27 07:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,91.0,176.6,1.837,79.7,14.3,94.0,83.3,41.5,29.9,46.6,2.29,38.2,1000.5,179.4,0.0,169.0,Unhealthy,Online
2025-04-27 10:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,35.4,47.2,0.611,38.8,12.3,52.7,6.9,32.1,28.5,30.1,2.55,245.3,999.5,520.4,0.0,100.0,Moderate,Online
2025-04-27 12:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,40.8,76.2,1.563,83.1,20.0,105.8,46.9,59.8,24.4,59.8,3.27,20.4,999.5,600.8,0.0,114.0,Unhealthy for Sensitive Groups,Online
2025-04-27 13:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,82.0,110.3,1.024,27.7,5.5,38.1,14.5,29.4,34.0,48.4,4.2,49.6,1006.4,649.2,0.0,165.0,Unhealthy,Online
2025-04-27 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,39.5,54.9,0.869,61.5,13.4,77.7,24.1,22.3,26.1,36.8,5.75,94.0,999.1,531.6,0.0,111.0,Unhealthy for Sensitive Groups,Online
2025-04-27 15:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,,,,,,,,,,,,,,,,,,Maintenance
2025-04-27 21:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,46.4,92.6,1.339,74.1,14.2,90.5,61.4,16.3,21.3,67.2,1.82,134.6,999.3,41.7,0.0,128.0,Unhealthy for Sensitive Groups,Online
2025-04-27 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,14.5,20.7,0.92,42.5,10.6,53.3,18.6,33.9,33.5,48.7,2.46,292.1,1014.1,0.0,0.0,56.0,Moderate,Online
2025-04-28 04:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,51.0,98.3,0.942,47.2,7.7,56.5,62.8,50.0,34.9,44.6,2.09,276.0,996.9,0.0,0.0,139.0,Unhealthy for Sensitive Groups,Online
2025-04-28 05:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,42.3,84.3,1.389,46.9,23.9,73.0,9.6,28.4,27.9,52.4,2.89,109.5,1012.4,0.0,0.0,118.0,Unhealthy for Sensitive Groups,Online
2025-04-28 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,66.7,104.6,1.347,21.8,6.0,30.3,9.0,29.4,30.3,65.7,2.04,83.2,1002.7,0.0,0.0,157.0,Unhealthy,Online
2025-04-28 07:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,68.6,119.5,1.7,68.2,45.9,115.4,29.0,23.6,29.7,89.3,5.34,151.9,1012.9,163.5,0.0,158.0,Unhealthy,Online
2025-04-28 08:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,45.7,84.3,1.038,287.2,25.0,314.4,11.5,46.1,22.5,25.0,3.3,0.0,1025.0,297.6,0.0,126.0,Unhealthy for Sensitive Groups,Online
2025-04-28 11:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,19.0,29.9,0.787,89.4,21.1,112.5,13.7,27.9,31.3,44.7,4.28,346.3,1006.2,570.9,1.77,66.0,Moderate,Online
2025-04-28 17:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,41.0,57.9,1.156,35.2,20.1,56.1,17.8,36.3,29.5,53.2,2.52,305.9,1000.4,278.7,0.0,115.0,Unhealthy for Sensitive Groups,Online
2025-04-28 18:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,29.7,47.6,1.442,21.1,35.1,59.8,35.2,14.3,26.6,43.6,2.85,170.4,1011.7,140.0,0.0,88.0,Moderate,Online
2025-04-28 20:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,26.2,48.2,1.18,41.1,19.6,62.4,22.2,24.3,23.0,51.7,0.58,312.7,995.2,16.6,0.0,81.0,Moderate,Online
2025-04-28 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,47.0,86.8,1.126,68.8,28.8,99.2,17.5,26.8,34.4,56.3,1.97,197.1,1008.8,3.4,0.0,129.0,Unhealthy for Sensitive Groups,Online
2025-04-29 02:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,80.7,117.9,1.146,39.2,22.9,62.5,30.3,23.3,25.3,44.8,2.77,255.5,995.2,3.1,0.0,164.0,Unhealthy,Online
2025-04-29 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,42.6,60.6,2.547,102.9,26.2,133.7,17.4,26.1,25.5,54.9,3.91,27.7,1014.2,0.0,0.0,118.0,Unhealthy for Sensitive Groups,Online
2025-04-29 10:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,19.2,37.3,1.685,27.1,10.5,40.9,57.0,29.2,19.8,35.8,2.82,1.0,999.8,577.1,2.08,66.0,Moderate,Online
2025-04-29 12:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,43.7,58.2,1.93,44.8,12.4,60.9,20.8,45.2,30.0,39.8,6.22,8.5,998.7,603.7,2.6,121.0,Unhealthy for Sensitive Groups,Online
2025-04-29 15:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,63.7,115.6,1.445,37.9,15.1,56.5,48.0,29.7,29.4,59.8,1.23,91.6,1004.4,491.1,0.0,155.0,Unhealthy,Online
2025-04-29 16:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,25.8,34.4,1.235,57.7,15.0,73.5,23.5,64.2,27.7,57.7,3.45,251.6,1000.5,438.4,0.0,80.0,Moderate,Online
2025-04-29 19:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,42.6,80.4,1.838,77.6,26.0,104.2,35.9,24.0,25.4,67.6,2.19,87.7,994.5,0.0,0.87,118.0,Unhealthy for Sensitive Groups,Online
2025-04-29 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,35.3,68.3,1.313,72.5,10.3,87.5,3.0,79.2,28.8,58.8,2.47,317.3,1010.1,0.6,0.0,100.0,Moderate,Online
2025-04-29 23:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,23.6,35.6,1.658,37.6,15.0,52.7,14.3,64.6,30.3,64.3,4.28,322.0,1009.9,0.0,0.0,75.0,Moderate,Online
2025-04-30 00:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,48.4,65.4,0.812,75.0,20.5,99.9,22.8,31.7,25.0,48.5,3.62,206.6,1009.4,37.9,0.04,133.0,Unhealthy for Sensitive Groups,Online
2025-04-30 01:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,32.9,53.8,1.604,47.5,5.8,57.9,14.3,27.4,23.5,33.1,2.68,154.4,1022.2,43.4,0.0,95.0,Moderate,Online
2025-04-30 02:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,43.2,65.2,1.283,78.9,25.4,107.1,25.8,34.0,25.8,38.1,3.56,236.6,1010.5,38.1,0.0,120.0,Unhealthy for Sensitive Groups,Online
2025-04-30 03:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,22.5,35.8,0.582,84.7,41.7,128.3,7.6,26.4,28.6,62.0,4.72,346.2,1005.8,1.4,0.0,73.0,Moderate,Online
2025-04-30 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,28.1,49.6,1.242,40.4,9.5,52.9,13.6,28.4,26.9,60.5,1.83,33.3,1000.7,32.2,0.0,85.0,Moderate,Online
2025-04-30 07:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,70.3,101.7,0.996,40.0,44.0,86.7,11.6,44.2,19.8,66.4,2.85,136.0,1008.1,112.5,0.0,159.0,Unhealthy,Online
2025-04-30 08:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,40.7,63.1,1.356,62.0,23.5,90.4,27.4,20.1,22.1,60.6,8.04,111.7,1002.2,250.4,0.0,114.0,Unhealthy for Sensitive Groups,Online
2025-04-30 09:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,116.2,214.7,1.576,91.9,13.5,107.2,45.1,25.8,27.7,54.2,0.68,291.1,1005.9,413.5,0.0,182.0,Unhealthy,Online
2025-04-30 11:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,28.7,50.2,0.657,18.8,22.7,44.5,49.4,34.4,29.0,67.0,2.86,64.8,995.1,590.2,0.0,86.0,Moderate,Online
2025-04-30 12:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,39.2,59.9,1.174,31.2,39.6,73.4,46.7,33.7,24.4,53.6,6.17,23.9,1012.7,605.5,0.0,110.0,Unhealthy for Sensitive Groups,Online
2025-04-30 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,55.8,98.5,1.233,56.3,12.3,69.5,33.1,46.5,21.8,42.3,3.28,270.3,1004.9,541.8,0.0,151.0,Unhealthy,Online
2025-04-30 16:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,17.2,31.6,1.623,11.0,8.8,24.2,24.3,36.2,25.9,49.7,2.88,250.2,1005.8,467.4,0.0,62.0,Moderate,Online
2025-04-30 17:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,18.9,32.4,1.301,31.0,6.4,38.4,11.2,40.4,24.5,68.0,2.7,48.7,1006.9,322.0,0.0,65.0,Moderate,Online
2025-04-30 18:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,21.2,31.1,1.741,38.3,18.1,59.4,84.4,25.9,31.3,48.3,3.27,128.6,1016.4,172.2,0.0,70.0,Moderate,Online
2025-04-30 19:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,85.5,111.2,1.502,49.9,21.2,72.9,40.2,39.8,30.5,42.1,3.85,24.8,1001.3,0.0,0.0,166.0,Unhealthy,Online
2025-04-30 20:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,26.6,49.5,1.015,34.1,37.2,75.5,23.2,21.2,36.7,62.9,3.34,108.9,1015.9,0.0,0.0,81.0,Moderate,Online
2025-04-30 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,125.8,236.0,0.615,34.4,38.0,76.6,22.2,21.8,22.6,38.9,1.05,253.3,1008.2,0.0,0.0,187.0,Unhealthy,Online
2025-04-30 23:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,26.4,47.2,1.148,20.6,10.8,32.1,43.6,55.5,23.8,59.8,2.87,243.2,1000.8,6.6,0.0,81.0,Moderate,Online
2025-05-01 03:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,38.4,52.0,1.616,96.9,22.5,124.2,9.7,15.9,28.8,46.9,6.08,140.4,1008.7,34.9,0.0,108.0,Unhealthy for Sensitive Groups,Online
2025-05-01 04:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,75.7,129.4,0.826,29.5,8.4,38.6,15.7,23.9,26.6,11.2,2.66,23.5,1014.2,40.7,0.0,161.0,Unhealthy,Online
2025-05-01 05:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,95.4,178.8,1.1,15.4,15.6,33.3,5.2,27.6,27.5,26.4,3.25,150.3,999.2,0.0,0.0,172.0,Unhealthy,Online
2025-05-01 11:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,98.1,154.3,1.167,70.6,14.1,88.2,9.8,13.7,26.5,35.5,2.66,299.4,1001.4,839.0,0.0,173.0,Unhealthy,Online
2025-05-01 13:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,64.0,92.1,1.865,27.1,9.7,38.8,61.8,40.1,26.3,36.6,0.5,55.4,1006.0,937.3,0.0,155.0,Unhealthy,Online
2025-05-01 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,58.4,99.9,1.215,21.8,14.1,38.7,22.0,19.7,26.8,38.4,1.29,169.0,1019.2,877.9,0.0,152.0,Unhealthy,Online
2025-05-01 16:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,47.1,88.5,1.347,56.1,22.9,84.0,12.1,47.8,26.5,34.0,1.91,191.7,1005.1,567.4,0.0,130.0,Unhealthy for Sensitive Groups,Online
2025-05-01 17:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,67.1,89.5,1.555,40.1,33.7,75.1,26.6,31.0,22.8,26.2,3.37,112.5,1024.3,411.8,0.0,157.0,Unhealthy,Online
2025-05-01 18:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,34.5,59.3,1.281,56.6,18.1,78.5,47.9,11.7,23.4,21.7,2.76,229.8,1000.9,217.2,0.0,98.0,Moderate,Online
2025-05-01 20:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,23.2,40.6,0.762,29.1,14.4,46.8,22.1,26.7,25.1,39.7,5.27,212.9,1002.3,0.0,0.0,74.0,Moderate,Online
2025-05-01 21:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,34.9,60.1,1.071,31.7,6.0,42.4,33.2,26.5,23.4,28.8,3.01,70.7,1008.7,12.5,0.0,99.0,Moderate,Online
2025-05-01 23:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,32.1,56.3,1.404,24.4,17.2,42.1,9.6,25.1,30.5,29.5,5.13,254.5,1010.5,33.3,0.0,93.0,Moderate,Online
2025-05-02 00:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,27.9,48.6,1.261,21.8,13.1,36.2,39.3,20.7,17.8,24.7,2.83,69.3,1016.6,0.0,0.0,84.0,Moderate,Online
2025-05-02 01:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,49.6,69.0,2.169,226.9,14.3,245.0,59.4,36.6,38.2,37.9,3.88,139.4,1005.1,0.0,0.0,136.0,Unhealthy for Sensitive Groups,Online
2025-05-02 02:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,56.4,82.6,1.752,26.4,11.8,42.3,8.7,18.6,25.1,54.6,2.7,87.1,994.7,0.0,0.0,151.0,Unhealthy,Online
2025-05-02 03:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,36.6,63.4,1.971,19.2,9.3,32.1,29.7,38.0,30.4,32.7,4.01,272.1,1009.1,29.8,0.0,104.0,Unhealthy for Sensitive Groups,Online
2025-05-02 05:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,73.3,96.2,0.532,70.4,9.7,80.9,34.2,45.7,30.8,27.2,7.66,5.0,1020.2,12.2,0.0,160.0,Unhealthy,Online
2025-05-02 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,19.8,34.5,2.257,45.7,10.7,58.1,25.7,23.9,20.8,43.0,2.6,193.8,1014.1,0.0,0.0,67.0,Moderate,Online
2025-05-02 11:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,31.8,56.2,1.335,40.3,7.7,49.1,21.8,22.1,30.7,51.0,1.65,169.2,1015.2,805.4,0.0,92.0,Moderate,Online
2025-05-02 12:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,24.5,36.0,1.413,31.3,17.4,52.5,9.3,46.1,35.2,30.6,0.16,178.6,1018.8,949.5,0.0,77.0,Moderate,Online
2025-05-02 13:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,13.8,23.7,1.717,32.6,19.9,57.0,16.8,68.9,37.6,33.1,7.79,112.8,1005.3,914.1,0.0,55.0,Moderate,Online
2025-05-02 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,33.6,56.2,1.21,34.5,14.0,51.6,21.7,22.5,23.2,28.4,4.49,265.6,999.4,805.0,0.0,96.0,Moderate,Online
2025-05-02 19:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,42.8,63.5,1.017,91.8,21.3,113.9,118.4,25.9,29.3,23.7,2.38,30.9,1009.6,0.0,0.0,119.0,Unhealthy for Sensitive Groups,Online
2025-05-02 20:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,74.6,121.2,2.141,35.3,13.4,53.0,9.8,28.3,31.2,22.5,2.35,275.9,1003.2,0.0,0.0,161.0,Unhealthy,Online
2025-05-02 23:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,48.0,93.0,0.883,70.9,26.6,99.7,41.4,36.5,26.6,43.8,1.41,203.0,992.6,23.3,0.0,132.0,Unhealthy for Sensitive Groups,Online
2025-05-03 01:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,21.0,33.6,0.809,38.9,15.4,55.2,28.2,29.4,25.9,19.8,0.51,186.9,1011.2,12.4,0.0,70.0,Moderate,Online
2025-05-03 02:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,88.4,153.9,1.093,36.1,17.2,56.4,6.6,34.3,30.1,29.5,2.44,141.0,1017.3,15.2,0.0,168.0,Unhealthy,Online
2025-05-03 03:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,64.4,85.3,1.028,24.0,22.4,46.8,31.0,31.9,29.6,57.4,2.7,150.2,1019.0,0.0,0.0,156.0,Unhealthy,Online
2025-05-03 04:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,46.8,63.4,1.202,116.9,14.8,134.7,16.8,28.7,33.1,21.0,1.92,86.9,1001.7,0.0,0.0,129.0,Unhealthy for Sensitive Groups,Online
2025-05-03 07:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,43.8,59.4,1.615,56.4,42.1,103.4,59.2,37.2,15.9,28.8,2.05,198.8,1007.3,228.9,0.0,121.0,Unhealthy for Sensitive Groups,Online
2025-05-03 09:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,30.3,55.9,2.88,56.0,15.1,74.1,26.9,29.8,26.6,26.8,4.74,75.8,1002.2,638.9,0.0,89.0,Moderate,Online
2025-05-03 10:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,29.1,45.0,1.442,101.3,35.6,141.2,37.1,32.4,23.5,25.3,4.93,264.8,991.2,752.8,0.0,87.0,Moderate,Online
2025-05-03 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,60.3,88.0,0.851,49.3,13.6,67.2,10.7,44.7,29.9,23.9,3.75,5.9,1007.4,899.9,0.0,153.0,Unhealthy,Online
2025-05-03 15:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,89.8,163.7,0.9,52.1,10.8,63.7,23.0,37.8,28.6,38.9,3.83,161.3,1011.6,707.0,0.0,169.0,Unhealthy,Online
2025-05-03 18:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,98.4,139.6,1.336,53.6,8.9,65.9,31.0,42.9,30.8,23.7,4.25,81.0,1000.6,181.4,0.0,173.0,Unhealthy,Online
2025-05-03 19:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,35.6,52.4,1.338,35.3,30.1,68.1,17.5,50.0,25.5,10.0,3.72,226.7,1005.2,0.0,0.0,101.0,Unhealthy for Sensitive Groups,Online
2025-05-03 20:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,20.0,32.0,0.977,73.5,12.5,86.2,17.4,27.5,27.0,28.6,4.68,327.9,1007.7,5.0,0.0,68.0,Moderate,Online
2025-05-03 21:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,37.6,57.6,0.772,19.7,16.1,36.7,16.1,19.1,28.8,31.6,0.6,120.6,1011.3,0.0,0.0,106.0,Unhealthy for Sensitive Groups,Online
2025-05-03 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,14.5,24.8,1.348,24.5,17.1,42.5,36.8,43.4,29.0,15.7,4.21,10.8,997.3,0.0,0.0,56.0,Moderate,Online
2025-05-04 00:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,41.1,63.1,1.0,27.1,11.8,42.0,17.7,20.9,23.5,10.0,3.67,286.4,1004.6,0.0,0.0,115.0,Unhealthy for Sensitive Groups,Online
2025-05-04 02:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,32.5,51.2,0.82,45.4,25.7,71.9,20.5,52.0,27.1,16.0,1.14,229.0,1001.5,30.2,0.0,94.0,Moderate,Online
2025-05-04 03:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,27.7,52.7,1.457,39.7,18.8,60.0,38.9,48.5,23.6,42.5,5.69,211.2,1008.0,2.7,0.0,84.0,Moderate,Online
2025-05-04 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,15.8,30.3,1.684,15.8,9.8,26.1,27.5,30.6,29.1,21.1,1.58,163.9,993.3,0.0,0.0,59.0,Moderate,Online
2025-05-04 07:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,63.3,119.0,1.523,178.4,10.7,189.4,31.0,21.3,31.1,38.9,3.15,45.4,1009.4,226.0,0.0,155.0,Unhealthy,Online
2025-05-04 08:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,37.5,71.5,3.426,81.9,31.0,117.9,15.9,31.4,26.6,32.5,0.55,211.6,999.3,424.8,0.0,106.0,Unhealthy for Sensitive Groups,Online
2025-05-04 13:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,19.5,33.1,2.911,31.3,13.3,46.6,19.4,42.1,32.0,35.9,5.41,266.0,1005.9,874.0,0.0,67.0,Moderate,Online
2025-05-04 14:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,8.3,14.5,1.464,49.7,21.3,73.5,27.4,38.5,31.3,10.0,5.52,9.6,1010.9,842.4,0.0,35.0,Good,Online
2025-05-04 15:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,34.5,58.3,0.995,50.0,13.2,63.4,56.5,83.1,31.0,31.9,5.12,240.5,980.7,744.4,0.0,98.0,Moderate,Online
2025-05-04 16:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,84.9,157.1,1.336,33.9,16.7,51.4,5.0,54.0,23.8,27.9,7.36,14.4,994.9,580.5,0.0,166.0,Unhealthy,Online
2025-05-04 17:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,104.4,176.0,0.956,63.3,29.2,95.5,20.6,40.1,28.5,40.9,1.6,12.9,1010.4,416.2,0.0,176.0,Unhealthy,Online
2025-05-04 21:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,27.8,38.3,0.847,49.0,7.1,58.1,14.4,18.0,32.1,28.2,6.34,354.7,1017.3,0.0,0.0,84.0,Moderate,Online
2025-05-04 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,25.9,48.3,0.612,69.0,34.9,107.0,12.6,52.7,28.4,47.7,3.14,174.3,998.2,0.0,0.0,80.0,Moderate,Online
2025-05-04 23:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,44.2,81.0,0.933,41.4,18.1,61.1,7.1,20.8,33.9,46.4,3.16,145.0,1014.2,0.0,0.0,122.0,Unhealthy for Sensitive Groups,Online
2025-05-05 04:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,21.2,39.7,0.733,47.0,5.4,54.9,34.8,27.8,29.5,27.1,2.53,164.0,1020.0,1.7,0.0,70.0,Moderate,Online
2025-05-05 05:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,40.7,58.3,1.54,36.0,29.4,70.0,30.6,30.5,25.7,38.7,1.64,319.6,995.0,0.0,0.0,114.0,Unhealthy for Sensitive Groups,Online
2025-05-05 06:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,51.3,76.4,0.889,32.2,24.6,59.9,29.3,39.7,23.8,26.1,5.82,2.0,1010.1,0.0,0.0,140.0,Unhealthy for Sensitive Groups,Online
2025-05-05 08:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,90.5,136.4,1.877,38.1,19.1,60.8,24.4,48.0,36.2,15.3,5.2,106.4,1020.8,423.7,0.0,169.0,Unhealthy,Online
2025-05-05 12:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,33.3,55.1,1.618,26.8,30.1,61.5,14.6,53.1,20.4,11.1,6.97,146.7,988.5,869.0,0.0,96.0,Moderate,Online
2025-05-05 15:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,31.6,44.0,1.917,31.7,10.9,46.2,11.2,58.5,22.2,27.0,3.43,220.9,1011.0,764.0,0.0,92.0,Moderate,Online
2025-05-05 16:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,22.6,35.5,1.042,35.6,14.1,52.9,25.7,18.1,32.1,27.0,4.39,113.3,994.4,614.8,0.0,73.0,Moderate,Online
2025-05-05 17:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,30.1,43.0,1.766,86.0,63.0,153.3,15.5,46.0,30.0,32.3,2.85,347.3,1009.2,413.5,0.0,89.0,Moderate,Online
2025-05-05 21:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,31.3,46.5,1.376,33.1,19.5,56.1,30.2,33.1,25.3,40.0,1.0,83.6,1010.4,0.0,0.0,91.0,Moderate,Online
2025-05-05 22:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,42.1,75.5,1.996,33.9,25.8,62.7,10.5,28.4,35.6,57.2,4.95,47.1,1001.2,20.2,0.0,117.0,Unhealthy for Sensitive Groups,Online
2025-05-06 00:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,55.3,105.0,1.642,34.6,22.6,58.4,50.2,33.7,27.2,10.0,3.55,286.5,995.5,0.0,0.0,150.0,Unhealthy for Sensitive Groups,Online
2025-05-06 01:00:00,FSD_001,GCUF Jhang Road,31.418,73.06,23.4,30.8,2.021,39.1,7.5,46.7,18.8,32.1,26.9,16.2,1.28,270.4,1006.0,0.0,0.0,75.0,Moderate,Online
